Clip Gauge Length (mm)	Force (kN)
39.99097428	6.4322882
39.99108484	6.4331098
39.99105528	6.4409533
39.99109508	6.4429488
39.99120356	6.4418378
39.9911992	6.443924
39.991209	6.4593124
39.99130444	6.4611144
39.99130592	6.4644608
39.99135356	6.4634261
39.99135728	6.4642663
39.9914448	6.4744582
39.99139464	6.4775829
39.99152276	6.4820175
39.99150404	6.4911609
39.99152868	6.487402
39.99152964	6.5015116
39.99163128	6.4895244
39.9916874	6.4982109
39.99162576	6.4977112
39.99181588	6.516789
39.99180444	6.5117121
39.99165968	6.5150108
39.99173868	6.5199394
39.99188812	6.5180125
39.9918758	6.5243993
39.99187704	6.5332174
39.9918636	6.5375476
39.99196568	6.5442348
39.99198796	6.5443501
39.99212	6.5446749
39.99204696	6.5547242
39.9921592	6.5587854
39.99227572	6.5610423
39.99230972	6.5631771
39.99225676	6.5687566
39.99231048	6.5687733
39.9923452	6.5732155
39.99231472	6.5807705
39.99231516	6.5832105
39.99238596	6.5903606
39.99252828	6.5912223
39.99257712	6.5951109
39.99249508	6.6021848
39.99267984	6.6093287
39.99258024	6.6047873
39.99256508	6.6100707
39.9926436	6.6142821
39.9927038	6.6182818
39.99270076	6.6335897
39.99284912	6.6295123
39.99285412	6.6416388
39.99291428	6.6408038
39.9929296	6.6459861
39.99293432	6.6525903
39.99300096	6.652986
39.99306764	6.6612997
39.99309572	6.6638942
39.99315272	6.6691208
39.99315264	6.6702909
39.99320528	6.6763749
39.9932352	6.6859856
39.9933608	6.6857104
39.99328716	6.6825061
39.99337968	6.6966186
39.99339144	6.6892095
39.99342164	6.6916308
39.99339332	6.6983705
39.99345636	6.7024031
39.99344332	6.7058754
39.99347024	6.6975808
39.99352676	6.7107363
39.99356732	6.711863
39.99356092	6.7196512
39.99369392	6.7173109
39.99362272	6.7282705
39.99374372	6.7251253
39.9937246	6.7387409
39.99380256	6.7441726
39.99384744	6.7393336
39.99392932	6.7398028
39.99391456	6.7542863
39.99412236	6.7514362
39.99406336	6.7576199
39.99406032	6.7673292
39.99420372	6.7718186
39.99417276	6.7791924
39.99427148	6.7784967
39.9942568	6.7956581
39.9942498	6.7896409
39.99436168	6.7897906
39.99441908	6.7984257
39.99444316	6.8039007
39.9944296	6.8076963
39.9944606	6.8108921
39.99450468	6.8158007
39.99451532	6.8199167
39.9945602	6.8236804
39.99463592	6.8349948
39.99459756	6.8290248
39.99468016	6.8445864
39.99483052	6.8384023
39.99476088	6.8493857
39.99479272	6.8517809
39.99486364	6.8512492
39.994954	6.8589311
39.99492828	6.8532662
39.99496256	6.8732352
39.99503612	6.8664494
39.99499176	6.8739066
39.99503508	6.8865409
39.99514888	6.8779869
39.9951656	6.889792
39.99512444	6.8862009
39.99514972	6.8934779
39.995231	6.8991613
39.9953438	6.9040375
39.99530544	6.9115276
39.995348	6.9082317
39.99539948	6.919219
39.99532816	6.915834
39.99543356	6.927
39.99547336	6.9291697
39.99561416	6.9383779
39.99557312	6.9313536
39.99548072	6.940062
39.99561688	6.9403043
39.99579096	6.9417849
39.9956428	6.9511766
39.99575512	6.953239
39.9957656	6.9508138
39.99589284	6.9605889
39.99589732	6.9639182
39.9959586	6.9659362
39.99584524	6.9684386
39.99596332	6.9838676
39.99586688	6.981986
39.99597384	6.9822612
39.99613644	6.98488
39.99610212	6.9889307
39.99605644	6.9959531
39.99617692	7.0017805
39.9961382	6.9986124
39.99622196	7.0072536
39.99620392	7.0102863
39.9962398	7.0106039
39.99635112	7.0207253
39.99634256	7.0272064
39.99637708	7.0254707
39.99645184	7.031888
39.99642708	7.0332437
39.99643084	7.0374632
39.99655692	7.0467997
39.99656636	7.0507541
39.9966202	7.0543528
39.99664212	7.0577674
39.99665244	7.0561728
39.99669332	7.0690022
39.9966812	7.0642204
39.99669832	7.0772676
39.99681064	7.0792847
39.99682796	7.0697536
39.99686564	7.0879016
39.99698952	7.0961423
39.99699236	7.0930386
39.99705684	7.0955639
39.99710384	7.1034665
39.99705148	7.1055579
39.99715796	7.1092067
39.99722416	7.1121411
39.9972738	7.1222162
39.99720984	7.12502
39.99732508	7.1335859
39.99733684	7.131176
39.99732336	7.1407623
39.99732028	7.1386833
39.99739052	7.1495066
39.99742756	7.1464534
39.99753232	7.1521311
39.9975674	7.1556983
39.99758188	7.1641121
39.99758876	7.1667786
39.99763068	7.1728544
39.99757376	7.1689634
39.99769876	7.1817517
39.99767316	7.1806798
39.99767836	7.1788254
39.99768668	7.1813045
39.99779168	7.1870785
39.99782984	7.190352
39.99779996	7.1861558
39.997947	7.1897779
39.99785432	7.1973896
39.99790884	7.2097359
39.99797392	7.2081475
39.9979982	7.2040329
39.99799444	7.2140121
39.99803428	7.2161393
39.99818204	7.2244973
39.99808148	7.2281518
39.99823728	7.2371831
39.99817648	7.2475839
39.9982886	7.247684
39.99829952	7.2510204
39.99823524	7.2615647
39.99837896	7.2550259
39.99842696	7.2575364
39.99844724	7.2751718
39.99844048	7.2734385
39.9985082	7.27038
39.9985804	7.2807875
39.9987776	7.2893929
39.99863416	7.2887602
39.99872512	7.2944345
39.9987286	7.2895031
39.99888456	7.3018804
39.99873492	7.305944
39.9988722	7.3066792
39.99894068	7.3153014
39.99891888	7.3154793
39.99890108	7.3198333
39.998999	7.3195839
39.9990202	7.3238406
39.99910404	7.3354516
39.99917644	7.3405209
39.99915292	7.3424377
39.9991398	7.35184
39.999234	7.349493
39.99926684	7.354722
39.99936792	7.3681111
39.99938832	7.362566
39.9994358	7.3689079
39.99944844	7.3641143
39.99963252	7.376833
39.99951172	7.3719044
39.9995544	7.3776979
39.99965256	7.3839808
39.99969108	7.3877401
39.99961244	7.3877916
39.99970856	7.392004
39.99982924	7.3932762
39.99972876	7.4015899
39.99984616	7.399549
39.99991636	7.4063072
40.00001732	7.4076662
40.00003756	7.4138608
39.99986284	7.421155
40.00007696	7.4242792
40.000095	7.4220076
40.0001114	7.4203348
40.00019252	7.4291124
40.00018776	7.4311056
40.00028952	7.4318023
40.00021152	7.4376154
40.00027912	7.4427967
40.00034712	7.4435649
40.0004306	7.4489236
40.00042352	7.4698534
40.00050332	7.4686537
40.00061764	7.4704247
40.00053716	7.4702668
40.00068384	7.482512
40.00072008	7.4884591
40.00061084	7.4870477
40.00081032	7.4882107
40.00077284	7.4978733
40.00089032	7.5095277
40.00083252	7.5043879
40.00087572	7.5082221
40.00084648	7.5179715
40.00098296	7.5206141
40.00099812	7.5175838
40.00108868	7.5309248
40.00106632	7.5343881
40.00118948	7.5343208
40.00124304	7.5260239
40.0012204	7.53479
40.00138116	7.5430942
40.0012528	7.5625048
40.0012834	7.5614285
40.00130096	7.5709457
40.00148216	7.5681534
40.00154988	7.5803118
40.00147012	7.5750561
40.00156352	7.5718441
40.0016184	7.5828595
40.00164352	7.5863509
40.00168676	7.5952158
40.00174508	7.5988131
40.00173412	7.6068401
40.00175684	7.5997419
40.00181684	7.6190829
40.0017976	7.6175776
40.00190256	7.6244793
40.00192704	7.6324983
40.00198668	7.6423836
40.00206344	7.6469774
40.00207364	7.6686454
40.00210108	7.658536
40.0021582	7.6653008
40.0021514	7.6683168
40.00221352	7.67383
40.00217508	7.6865625
40.00227816	7.6829362
40.00216824	7.6928911
40.00230792	7.7002835
40.00234948	7.704927
40.002401	7.7061782
40.0024308	7.7130375
40.0024918	7.7019153
40.00251056	7.7178254
40.002592	7.7250557
40.00259044	7.7270103
40.00259068	7.7254205
40.00267316	7.7235479
40.00259388	7.7347898
40.00267812	7.7411141
40.00273508	7.7415638
40.00271676	7.7421799
40.0027548	7.7562332
40.0029018	7.7474051
40.00279716	7.7613206
40.00297812	7.7625542
40.00289964	7.7654877
40.0029024	7.7674742
40.00300712	7.7739944
40.00302324	7.7773328
40.00299636	7.7780509
40.00305168	7.781404
40.00314536	7.7939119
40.00308852	7.7995439
40.0031892	7.8077154
40.00319488	7.802331
40.00332784	7.8164644
40.00339376	7.8186131
40.00339388	7.8220682
40.00344412	7.8262777
40.00344528	7.8324814
40.00351432	7.8424134
40.00358312	7.8465281
40.00363352	7.8472238
40.00355208	7.8511219
40.00359732	7.85709
40.00360376	7.8519068
40.0037608	7.8604975
40.00374564	7.8718634
40.00380844	7.8685722
40.0037934	7.8655491
40.00391504	7.8780236
40.00384068	7.8801265
40.00392168	7.8759408
40.00388756	7.885941
40.00402164	7.8878942
40.00403248	7.8973684
40.00413072	7.9009619
40.00411792	7.9014997
40.00421128	7.9088898
40.00418148	7.9068923
40.00416352	7.9174428
40.00424356	7.9144535
40.00425076	7.9139762
40.00440724	7.9197907
40.0043932	7.9230108
40.00436152	7.9321098
40.00444712	7.9319563
40.004462	7.9401579
40.004422	7.9393034
40.00447788	7.9406028
40.00447368	7.9496412
40.00445904	7.9540353
40.0044786	7.9568605
40.00461452	7.9627419
40.00466176	7.9743166
40.00468112	7.9761853
40.00475928	7.9828286
40.00479068	7.9851055
40.00490632	7.9891572
40.00487272	7.9956312
40.00498924	8.0028429
40.00502936	8.0035305
40.00505944	8.0074263
40.00501428	8.0086565
40.0049916	8.0196476
40.00506972	8.0176373
40.00512464	8.0276718
40.0051618	8.0298138
40.00527964	8.0249271
40.00516668	8.039465
40.00526892	8.0412149
40.00534376	8.0392141
40.00526492	8.0466557
40.00533348	8.0542078
40.0055062	8.0523319
40.00542892	8.0627785
40.00547936	8.057723
40.00549748	8.0616207
40.0055464	8.0625057
40.00562668	8.0616417
40.00551784	8.0685387
40.00552556	8.0760078
40.0056674	8.082202
40.00575352	8.0826063
40.00569084	8.0900974
40.00579508	8.092041
40.00578628	8.1032009
40.005959	8.1019354
40.00594472	8.1034031
40.00602788	8.1164637
40.00602916	8.1123915
40.00609036	8.1362772
40.00607504	8.1346788
40.00618624	8.1388483
40.0063012	8.1399803
40.00618452	8.1451197
40.0062768	8.1574345
40.0063228	8.1592388
40.00631328	8.164607
40.00632532	8.1699543
40.00644848	8.1764507
40.0063834	8.1782961
40.00659784	8.1863279
40.00655836	8.1877394
40.00663584	8.1871033
40.00669192	8.193861
40.00668168	8.1971693
40.00673948	8.2011318
40.00681668	8.201436
40.0067678	8.2011909
40.00681248	8.2102985
40.00685436	8.2218351
40.00691816	8.2212105
40.00689664	8.2216024
40.00696524	8.2221546
40.00696512	8.2324915
40.0070396	8.2337046
40.0070582	8.2319107
40.00702968	8.2416954
40.00711816	8.2490644
40.00706916	8.2486219
40.00725856	8.2542715
40.00725052	8.2550745
40.007269	8.2663221
40.00729252	8.2628326
40.0073722	8.2700243
40.0073866	8.2799025
40.00743396	8.2820101
40.00745924	8.2731857
40.00759012	8.2944107
40.00753208	8.2946196
40.00766416	8.2957296
40.00759524	8.3054171
40.00771032	8.3170929
40.00786668	8.3145685
40.00784532	8.3136539
40.007911	8.324378
40.00784852	8.3271523
40.00788396	8.333477
40.00808844	8.3303204
40.00801876	8.3437748
40.00805288	8.3430872
40.0081148	8.3524895
40.00813264	8.361105
40.00826712	8.362606
40.00828532	8.3662834
40.00826136	8.3678513
40.00818048	8.3688421
40.008313	8.3797884
40.00833408	8.3798447
40.00845008	8.3830175
40.00838904	8.3906193
40.00849156	8.3978901
40.00857944	8.3984547
40.00862092	8.4076338
40.00867368	8.4072104
40.00872868	8.4181242
40.00870792	8.4244785
40.00885116	8.4244232
40.00884872	8.4308329
40.00881912	8.4322081
40.008957	8.4389706
40.00892252	8.4438963
40.00898376	8.4516401
40.00896492	8.4499903
40.00906436	8.4584723
40.0091458	8.4610567
40.00918412	8.4661999
40.00912532	8.472147
40.0092376	8.4706964
40.009238	8.4823322
40.00934796	8.4821892
40.00927656	8.4854898
40.00939368	8.4952145
40.00940224	8.5039616
40.00943652	8.5059872
40.00948232	8.5018854
40.00951436	8.5118465
40.00957176	8.5180092
40.0095534	8.5163584
40.00972916	8.5163403
40.00967012	8.5272589
40.00961736	8.5318594
40.00985412	8.5399685
40.00973088	8.5358343
40.00973556	8.5443029
40.0099632	8.5533981
40.00988748	8.5452728
40.00984572	8.5502911
40.00989484	8.5643854
40.01004676	8.5643263
40.009953	8.5639505
40.01001672	8.5713997
40.00998972	8.580884
40.01017028	8.5848074
40.01018924	8.5828171
40.01020088	8.5912657
40.0102952	8.5971479
40.01026692	8.5984173
40.01026896	8.6039314
40.01039496	8.6155205
40.01040036	8.6243477
40.01048244	8.6159544
40.01053244	8.6303816
40.0104276	8.6318903
40.01055044	8.6323509
40.01065084	8.6460533
40.01069336	8.6384134
40.0106852	8.6475973
40.01077564	8.6519737
40.01078344	8.654192
40.01088144	8.6592932
40.01081088	8.6684437
40.01088728	8.6795406
40.01087544	8.6781368
40.0109142	8.6833735
40.01099112	8.6895666
40.01100996	8.6941128
40.01106604	8.6930561
40.01104972	8.697258
40.01105128	8.7048607
40.0112032	8.7080536
40.0110928	8.717267
40.0113032	8.7174797
40.01138228	8.7242813
40.01130812	8.7233839
40.01140712	8.7291946
40.01137292	8.7368708
40.01147244	8.7400007
40.01145696	8.748167
40.01143756	8.7461643
40.01149504	8.7504606
40.01153424	8.7622576
40.01169484	8.7659369
40.01167764	8.7700014
40.01176316	8.7738352
40.01180952	8.7748909
40.01186492	8.7821894
40.01182252	8.7832441
40.01192184	8.7802467
40.01188688	8.7902966
40.01183256	8.7910833
40.01193204	8.7958736
40.01198924	8.8113832
40.01217736	8.8102808
40.0121488	8.8130493
40.01204768	8.814496
40.01221724	8.8234558
40.01219404	8.8209372
40.01225804	8.8384743
40.01231112	8.8350296
40.01237672	8.8364449
40.01233608	8.8510113
40.0124878	8.8524809
40.01250616	8.8532858
40.0125754	8.8674803
40.01263476	8.8696442
40.01245368	8.8750448
40.0127572	8.8788824
40.012663	8.8749943
40.0127124	8.8902712
40.01269612	8.8902569
40.01276976	8.9001484
40.01288512	8.8960247
40.01291224	8.9110336
40.01297368	8.9095259
40.01300312	8.9118519
40.01298872	8.9153528
40.01304316	8.9186325
40.01305316	8.9201574
40.0132062	8.9289284
40.01318344	8.9300041
40.0132008	8.9358788
40.01315208	8.9292345
40.01311568	8.9451418
40.01335524	8.9481239
40.01332456	8.9476843
40.01325124	8.9577579
40.0134356	8.9617109
40.01352048	8.9641399
40.01350636	8.970912
40.01355448	8.9740763
40.01358592	8.978219
40.01365124	8.9844475
40.01354036	8.9848852
40.01365956	8.9869909
40.01372552	8.9957047
40.01376892	8.9896002
40.01389908	9.0132818
40.01375108	9.0096493
40.01381404	9.016243
40.01387708	9.0197506
40.01386096	9.0280561
40.01402096	9.0290709
40.01399064	9.0337877
40.01403136	9.0383043
40.01413604	9.0410757
40.01411716	9.052989
40.0142072	9.0504627
40.01421252	9.0536366
40.01432096	9.0656223
40.01449692	9.0636492
40.01434024	9.0667191
40.01445316	9.0730019
40.01444068	9.0733461
40.01456112	9.0743914
40.01453976	9.0821276
40.01459452	9.0937748
40.01472812	9.1006746
40.01476224	9.094903
40.01475124	9.0992184
40.01484208	9.1068163
40.0147098	9.1152058
40.0148272	9.1163158
40.01485384	9.1223106
40.01497308	9.126049
40.01481484	9.1289244
40.01495664	9.1318693
40.0150138	9.1309481
40.015025	9.1353102
40.01510052	9.148324
40.01512496	9.1483765
40.01504076	9.1491861
40.01520256	9.1603355
40.01515024	9.1550541
40.0153966	9.1598358
40.01527372	9.1616459
40.01530712	9.1698284
40.01543616	9.1793146
40.01539924	9.1795645
40.01545236	9.1892214
40.01553052	9.1908627
40.015488	9.1948643
40.01563224	9.2071466
40.01568784	9.215456
40.01574336	9.2244816
40.01569868	9.2203789
40.01577864	9.2241354
40.0158526	9.2286224
40.01589368	9.240469
40.01606388	9.2454329
40.01609932	9.2534542
40.01601988	9.255805
40.0161948	9.2594938
40.01619616	9.2679052
40.0162886	9.2726831
40.01628204	9.2788048
40.01623348	9.2816143
40.01626268	9.2768803
40.01633552	9.2904987
40.01640388	9.2958918
40.01634532	9.2948589
40.01632528	9.3011255
40.01647512	9.3116426
40.01646592	9.3082485
40.01660252	9.3149433
40.0166104	9.3219604
40.01659924	9.3303194
40.0165812	9.3323269
40.0166014	9.3328247
40.0166994	9.331624
40.01668056	9.3362532
40.01677468	9.3391113
40.0167742	9.3509016
40.01675664	9.3535576
40.01688912	9.3580809
40.01695412	9.3509903
40.01700984	9.3646116
40.0169848	9.3643951
40.01709788	9.3675308
40.01710272	9.3792038
40.01707444	9.383214
40.0171672	9.3798046
40.01723444	9.3898745
40.01717816	9.3952122
40.01728776	9.395978
40.01728568	9.3994741
40.01741192	9.4077168
40.01739376	9.4117851
40.01754212	9.4229889
40.01740568	9.4216509
40.0174972	9.422924
40.01758196	9.4292898
40.0175634	9.4371214
40.01763376	9.446744
40.01764532	9.4431973
40.0177694	9.450695
40.01774388	9.4570236
40.01782524	9.4662809
40.01782644	9.4663754
40.0177986	9.4757195
40.01794192	9.4701786
40.01805584	9.4793758
40.01809544	9.475337
40.018135	9.4875603
40.01814876	9.4947653
40.01810948	9.5043612
40.01821972	9.5080614
40.0182652	9.5131788
40.0183044	9.516367
40.01829504	9.5211983
40.01839076	9.5205507
40.01838268	9.5339851
40.01846908	9.5331287
40.01840196	9.5401983
40.01852016	9.5451679
40.01854504	9.5532646
40.01862372	9.5591469
40.01869976	9.5591736
40.01860576	9.5630198
40.0187492	9.5646687
40.01879164	9.5699577
40.01873876	9.5706835
40.01881364	9.5851078
40.01892256	9.5934076
40.01893144	9.5890045
40.01892092	9.6015606
40.01893704	9.6044827
40.01901368	9.6095171
40.01900568	9.6056671
40.01913848	9.6133671
40.01915292	9.6187468
40.0192122	9.6252041
40.01919376	9.6242542
40.01921608	9.632865
40.01927148	9.6333961
40.01938404	9.6395121
40.0194258	9.6475096
40.01943108	9.6443958
40.01941136	9.6526909
40.01949008	9.6528206
40.01953028	9.6579599
40.01949016	9.6636343
40.01958544	9.6695261
40.019652	9.6700525
40.0196218	9.6692705
40.019674	9.6877737
40.0197636	9.6949463
40.01981464	9.6944866
40.01979112	9.6972008
40.01987916	9.7065258
40.01993916	9.7107391
40.01984168	9.7116575
40.01996252	9.7162952
40.02008524	9.7117529
40.02011392	9.7181587
40.02012716	9.7248344
40.02007332	9.7403383
40.02017524	9.7393227
40.02028368	9.748785
40.02022432	9.7532091
40.02037128	9.7624741
40.020391	9.7546644
40.02038524	9.7590342
40.02052852	9.770546
40.0205472	9.7684822
40.02046336	9.7818851
40.02057424	9.7841568
40.0206798	9.7945004
40.0207072	9.7943888
40.02073052	9.7944689
40.02078032	9.8056726
40.02086952	9.8117228
40.02084168	9.804882
40.02094712	9.8146648
40.02098124	9.8131895
40.02093	9.8201818
40.02109132	9.8215637
40.02098344	9.8353796
40.02114628	9.8353815
40.02124244	9.8431854
40.02119236	9.8466034
40.02127492	9.8522387
40.02131724	9.8608513
40.02134512	9.8698759
40.02129248	9.8745928
40.0213608	9.8716316
40.0215154	9.8837385
40.02143428	9.8922119
40.02161776	9.8893404
40.02165496	9.9023046
40.02179176	9.9055471
40.02181244	9.9065685
40.02181888	9.9075718
40.02181684	9.9224386
40.0219208	9.9185181
40.02195412	9.9293604
40.02201784	9.921854
40.02199992	9.9326773
40.02198876	9.937109
40.02201212	9.9454794
40.02212156	9.9320831
40.02208452	9.9475002
40.02213892	9.9606619
40.02223116	9.9534397
40.02223184	9.9633627
40.02224888	9.9674854
40.02227872	9.9683599
40.02225676	9.9749575
40.0223538	9.9838047
40.0225294	9.9870262
40.02240932	9.9976902
40.02252976	9.9844275
40.02252956	9.9975538
40.02255132	9.9952488
40.02266644	10.005557
40.02266932	10.005872
40.02282724	10.020841
40.02282776	10.026752
40.02274824	10.021454
40.02290212	10.029082
40.0228578	10.047809
40.0229832	10.032866
40.02308008	10.051936
40.0229444	10.055052
40.02315484	10.063922
40.0231276	10.060972
40.02323764	10.074106
40.02321516	10.067767
40.02336008	10.077675
40.02327736	10.086452
40.0233284	10.088984
40.02338756	10.096221
40.0234446	10.090628
40.02339172	10.100066
40.02348228	10.11423
40.02368796	10.115955
40.0236522	10.112906
40.02359844	10.121357
40.02361924	10.12668
40.02370528	10.133757
40.02374096	10.146085
40.02384504	10.145238
40.023801	10.14739
40.02396012	10.149674
40.02391012	10.157576
40.02395632	10.159554
40.02396332	10.164716
40.02397716	10.170938
40.02419092	10.177734
40.02422352	10.181849
40.02423076	10.183355
40.02425252	10.190473
40.0242634	10.199865
40.02440108	10.207411
40.02434284	10.212776
40.02445972	10.213339
40.02442992	10.213845
40.02453964	10.220431
40.0245356	10.22535
40.0245792	10.230075
40.02458348	10.228733
40.02455164	10.241999
40.02469568	10.251414
40.02461012	10.248343
40.02474924	10.253551
40.02475132	10.259148
40.02474348	10.258777
40.02481472	10.265327
40.02499152	10.267407
40.02496444	10.270054
40.0249952	10.27576
40.0250318	10.283337
40.0250158	10.283008
40.02501504	10.295164
40.02518908	10.294552
40.02521324	10.298428
40.0252086	10.305696
40.02529588	10.317903
40.02532956	10.314368
40.02533096	10.323562
40.02538236	10.328836
40.025364	10.342393
40.02558252	10.343515
40.025518	10.351835
40.0256314	10.361175
40.02572428	10.365502
40.02582056	10.362357
40.02580248	10.373527
40.02584412	10.383246
40.0258454	10.390321
40.02597148	10.398076
40.02595452	10.398597
40.02598436	10.398277
40.02605188	10.406334
40.02629604	10.41048
40.02624864	10.417293
40.02626636	10.427837
40.02634468	10.423327
40.0264628	10.435798
40.02640824	10.428698
40.02642992	10.437541
40.02634452	10.444694
40.02669376	10.445111
40.02658088	10.452004
40.02655748	10.460084
40.02659924	10.462163
40.02674668	10.470667
40.02684968	10.473753
40.02688288	10.479496
40.02690892	10.474054
40.02692948	10.483516
40.0269976	10.484399
40.02704132	10.494144
40.02698528	10.50379
40.02707028	10.499185
40.02719476	10.508327
40.0271938	10.510796
40.02720236	10.519875
40.02720036	10.524802
40.02737364	10.527604
40.02735804	10.535444
40.02740072	10.538379
40.02751992	10.54561
40.02754352	10.548672
40.02749496	10.548666
40.02757516	10.56055
40.02756828	10.564721
40.02763128	10.565635
40.02762864	10.564171
40.0277478	10.569683
40.02774892	10.582076
40.02785868	10.58195
40.02783264	10.590061
40.02790952	10.594524
40.02795532	10.593065
40.02798708	10.597288
40.0280546	10.607697
40.02806852	10.605812
40.0281764	10.617901
40.02810348	10.62521
40.02822916	10.619061
40.0283134	10.623292
40.0282422	10.633754
40.0282554	10.634716
40.02830108	10.644309
40.02833012	10.650239
40.02852036	10.664812
40.02853356	10.66125
40.02860816	10.663374
40.02855888	10.668827
40.0285586	10.669147
40.0287318	10.680125
40.0286738	10.67826
40.02878628	10.686016
40.02877788	10.689424
40.02902736	10.698147
40.0288268	10.696363
40.0289006	10.707324
40.02886908	10.711061
40.0290254	10.721404
40.02902552	10.724878
40.0290294	10.731887
40.0290868	10.726859
40.02914432	10.735126
40.0292146	10.738171
40.0293558	10.744322
40.02934616	10.746239
40.02926372	10.754544
40.02938692	10.759947
40.02945916	10.768151
40.02954048	10.771325
40.02948156	10.776116
40.02968596	10.778649
40.02956576	10.777433
40.02975216	10.787325
40.02966472	10.787196
40.02977104	10.790342
40.02979096	10.798326
40.02984332	10.799996
40.02988824	10.814327
40.0298884	10.814041
40.0299466	10.824754
40.0299652	10.824978
40.029923	10.835781
40.02998612	10.832541
40.03008016	10.83767
40.03023076	10.842048
40.03020484	10.845766
40.03014168	10.852711
40.03024488	10.861927
40.030344	10.864948
40.03038416	10.865831
40.03038608	10.862638
40.03045472	10.867545
40.03042464	10.874199
40.03045392	10.880449
40.03057772	10.887703
40.0305564	10.893743
40.03063996	10.897852
40.03061876	10.894826
40.03064244	10.910349
40.03074288	10.90769
40.03083816	10.920628
40.03089964	10.913447
40.0310092	10.923546
40.03092844	10.93169
40.031065	10.940482
40.03107984	10.939911
40.031058	10.949186
40.03114772	10.943766
40.03105512	10.952766
40.03107836	10.958286
40.0311316	10.958426
40.03125524	10.953925
40.0313114	10.962444
40.03129476	10.965703
40.03135064	10.986615
40.03136696	10.975848
40.03143396	10.988746
40.03149408	10.987111
40.03148872	10.999152
40.03144384	10.999277
40.0315504	11.003284
40.0314732	11.004423
40.03163584	11.010777
40.0317844	11.016459
40.03167236	11.015956
40.03163064	11.023415
40.03179112	11.013228
40.031892	11.032224
40.03183992	11.031617
40.03187712	11.048244
40.03192972	11.049368
40.03192732	11.056794
40.03212156	11.05885
40.03206136	11.06425
40.03213224	11.068422
40.03213024	11.065455
40.0322242	11.083858
40.03231524	11.091303
40.03232852	11.090638
40.0324744	11.099664
40.03245892	11.103812
40.03246976	11.111043
40.03251756	11.111469
40.03252108	11.123852
40.03253984	11.123076
40.03259672	11.122625
40.03268328	11.124609
40.03275104	11.138017
40.03256484	11.141179
40.0327142	11.143845
40.03272432	11.143536
40.03280968	11.153651
40.03287392	11.157616
40.0328012	11.16046
40.03291664	11.157891
40.0328734	11.164087
40.03293776	11.175845
40.0329902	11.178997
40.0330602	11.179912
40.03311304	11.190262
40.03321884	11.193725
40.03313864	11.193696
40.03320592	11.196539
40.03327704	11.19899
40.03336032	11.216058
40.03343604	11.221223
40.03342796	11.225267
40.03350348	11.229938
40.03350508	11.232986
40.03362716	11.237481
40.0336456	11.241654
40.0336354	11.252122
40.0336924	11.255362
40.03376376	11.258416
40.03392848	11.272788
40.03382308	11.268869
40.0338554	11.277477
40.03390236	11.279513
40.03392504	11.283465
40.03403488	11.297649
40.03407212	11.29738
40.03407676	11.297287
40.03422964	11.307352
40.0342266	11.310561
40.03406396	11.313683
40.03422744	11.317014
40.03432752	11.331359
40.03433568	11.329
40.03440256	11.337542
40.03448088	11.336652
40.03444048	11.342728
40.03447356	11.341822
40.03450284	11.359449
40.03458884	11.371731
40.03458704	11.359292
40.03467324	11.37785
40.0346814	11.373126
40.0347892	11.389201
40.03475848	11.39921
40.03473348	11.391583
40.03477924	11.404718
40.03498068	11.393106
40.03490908	11.412302
40.03492908	11.415833
40.03498572	11.418838
40.03502872	11.419506
40.03505564	11.439961
40.03504492	11.437115
40.03513316	11.445147
40.03516916	11.44892
40.03521356	11.442031
40.03539568	11.453427
40.03527064	11.462591
40.03533664	11.461621
40.0353848	11.471135
40.03544404	11.475476
40.03556624	11.48315
40.03554256	11.478057
40.0356236	11.496985
40.03557228	11.494635
40.0356346	11.498355
40.03575948	11.512477
40.03568852	11.515432
40.0358916	11.524807
40.03593348	11.525932
40.03594516	11.533267
40.03594656	11.528728
40.03597932	11.546752
40.03594892	11.548404
40.036176	11.551552
40.0361636	11.544064
40.03633612	11.551211
40.03622092	11.554584
40.03622476	11.568199
40.03635044	11.573391
40.0363478	11.573238
40.03638772	11.582448
40.03643844	11.593827
40.03648804	11.58788
40.03652172	11.599972
40.03657648	11.600515
40.03661032	11.608158
40.0366158	11.620083
40.03668052	11.624959
40.03688524	11.62532
40.0368574	11.636976
40.03689372	11.628756
40.03691272	11.637944
40.03682988	11.647218
40.03698384	11.65317
40.0370742	11.656061
40.0371384	11.668034
40.03721016	11.660761
40.03715564	11.670449
40.03720828	11.672656
40.03725288	11.672537
40.03729184	11.680455
40.03733812	11.682174
40.03732636	11.685438
40.03732088	11.688341
40.03739916	11.687888
40.03745916	11.691858
40.0374666	11.69878
40.03748448	11.702806
40.03747664	11.703216
40.03755832	11.713093
40.03755464	11.714277
40.03759624	11.717877
40.03759604	11.723832
40.03761996	11.71729
40.03772788	11.729652
40.03778168	11.73711
40.03783544	11.738307
40.03788788	11.744554
40.03788092	11.749612
40.0379556	11.75826
40.03796796	11.765692
40.03805012	11.77132
40.03812944	11.772422
40.03818924	11.777855
40.0382376	11.784172
40.03822704	11.793902
40.03833308	11.796299
40.03839236	11.799485
40.03844316	11.814207
40.03850072	11.816397
40.03855428	11.818934
40.038592	11.825893
40.0385886	11.832438
40.03864164	11.83421
40.0386506	11.83958
40.03883292	11.843581
40.0387028	11.850031
40.03873444	11.859714
40.03885824	11.860707
